"npc_name","scripted_npc","npc_role","zone_short_name","zone_long_name","zone_expansion","zone_expansion_name","spawn_x","spawn_y","spawn_z","is_merchant","min_expansion_number","min_expansion","max_expansion_number","max_expansion"
"Izbal_Brightblaze","No","","butcher","Butcherblock Mountains","0","Classic","-1972.00","-1287.00","-0.75","Yes","0","Classic","-1","Not specified / no maximum"
"Jelqtan_Oretnai","No","Adventure Merchant","butcher","Butcherblock Mountains","0","Classic","-2402.00","-1102.00","0.25","Yes","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"Jilsuia_Lluarea","No","","butcher","Butcherblock Mountains","0","Classic","-2448.00","-1072.00","0.25","No","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"Kaila_Rucksack","No","","butcher","Butcherblock Mountains","0","Classic","-697.00","2795.00","-0.13","Yes","0","Classic","-1","Not specified / no maximum"
"Kandin_Firepot","No","","butcher","Butcherblock Mountains","0","Classic","2840.25","-1495.38","-1.38","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Kroggl","No","Raid Recruiter","butcher","Butcherblock Mountains","0","Classic","-2491.00","-1081.00","2.13","No","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"Lann_Dabldrin","No","","butcher","Butcherblock Mountains","0","Classic","2895.00","-1393.00","-0.88","No","0","Classic","-1","Not specified / no maximum"
"Lieutenant_Gattek","No","","butcher","Butcherblock Mountains","0","Classic","-137.00","2895.00","-0.90","No","0","Classic","-1","Not specified / no maximum"
"Magnus_Boran","No","","butcher","Butcherblock Mountains","0","Classic","3180.88","861.00","8.90","No","0","Classic","-1","Not specified / no maximum"
"Magus_Tira","No","","butcher","Butcherblock Mountains","0","Classic","-2463.00","-1076.00","-1.50","Yes","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"Mimzit_Furnov","No","","butcher","Butcherblock Mountains","0","Classic","-2398.00","-1074.00","-1.50","Yes","8","Omens of War","-1","Not specified / no maximum"
"Nalda_Griststone","No","","butcher","Butcherblock Mountains","0","Classic","-964.00","2717.00","0.13","Yes","0","Classic","-1","Not specified / no maximum"
"Nyzil_Bloodforge","No","","butcher","Butcherblock Mountains","0","Classic","11.00","-936.00","0.00","No","0","Classic","-1","Not specified / no maximum"
"Parn_Gylwyn","No","","butcher","Butcherblock Mountains","0","Classic","2817.00","1465.00","0.13","Yes","0","Classic","-1","Not specified / no maximum"
"Renell_Bekea","No","","butcher","Butcherblock Mountains","0","Classic","-2448.00","2022.00","12.50","No","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"Rokaon_Sternheart","No","Emissary of Shadowrest","butcher","Butcherblock Mountains","0","Classic","2553.00","1250.00","0.13","No","7","Gates of Discord","-1","Not specified / no maximum"
"Signus_Boran","No","","butcher","Butcherblock Mountains","0","Classic","-2707.00","1118.00","0.38","No","0","Classic","-1","Not specified / no maximum"
"Siltria_Marwind","No","","butcher","Butcherblock Mountains","0","Classic","2712.00","1424.00","2.25","No","0","Classic","-1","Not specified / no maximum"
"SirensBane","No","","butcher","Butcherblock Mountains","0","Classic","3308.88","1358.64","-10.00","No","0","Classic","-1","Not specified / no maximum"
"Soulbinder_Tania","No","Soulbinder","butcher","Butcherblock Mountains","0","Classic","-2524.00","-1118.00","-1.50","No","3","Shadows of Luclin","-1","Not specified / no maximum"
"Tagnis_Ginfarr","No","","butcher","Butcherblock Mountains","0","Classic","2972.88","-1518.00","-8.50","No","0","Classic","-1","Not specified / no maximum"
"Thar_Kelgand","No","","butcher","Butcherblock Mountains","0","Classic","2972.88","913.88","-0.38","No","0","Classic","-1","Not specified / no maximum"
"Urazun_Thranon","No","","butcher","Butcherblock Mountains","0","Classic","-883.00","2794.00","0.00","Yes","0","Classic","-1","Not specified / no maximum"
"Vedico_Windwisper","No","","butcher","Butcherblock Mountains","0","Classic","3008.00","1009.00","11.63","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Vual_Stoutest","No","","butcher","Butcherblock Mountains","0","Classic","-2505.00","-1110.00","-0.88","No","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"Walnan","No","","butcher","Butcherblock Mountains","0","Classic","1617.00","3056.00","261.00","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Xyzelauna_Tu`Valzir","No","Adventure Recruiter","butcher","Butcherblock Mountains","0","Classic","-2493.00","-1124.00","-0.25","No","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"#Llara","Yes","","cauldron","Dagnor's Cauldron","0","Classic","-940.00","-1750.00","148.50","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Conium_Darkblade","No","","cauldron","Dagnor's Cauldron","0","Classic","-826.00","-236.00","243.25","Yes","0","Classic","-1","Not specified / no maximum"
"Elmion_Hendrys","No","","cauldron","Dagnor's Cauldron","0","Classic","90.00","445.88","75.38","No","0","Classic","-1","Not specified / no maximum"
"Ghilanbiddle_Nylwadil","No","","cauldron","Dagnor's Cauldron","0","Classic","98.00","412.88","74.63","No","0","Classic","-1","Not specified / no maximum"
"Henai_Silentwalker","No","","cauldron","Dagnor's Cauldron","0","Classic","-1244.00","-1667.00","236.50","No","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"Jinalis_Andir","No","","cauldron","Dagnor's Cauldron","0","Classic","-1999.00","-443.50","41.38","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Nyrien_Lyrdarniel","No","","cauldron","Dagnor's Cauldron","0","Classic","87.00","418.88","76.38","No","0","Classic","-1","Not specified / no maximum"
"Praklion_of_the_Cauldron","No","","cauldron","Dagnor's Cauldron","0","Classic","-1479.00","-514.00","-337.50","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Sigan_Ilbirkun","No","","cauldron","Dagnor's Cauldron","0","Classic","116.00","426.88","75.63","No","0","Classic","-1","Not specified / no maximum"
"Symperbell_Moor","No",\N,"cauldron","Dagnor's Cauldron","0","Classic","-190.00","1350.01","172.12","No","8","Omens of War","-1","Not specified / no maximum"
"Treanik_Ireblade","No","","cauldron","Dagnor's Cauldron","0","Classic","209.00","-1596.00","182.88","No","7","Gates of Discord","-1","Not specified / no maximum"
"#a_swirling_ooze","Yes","","cazicthule","Accursed Temple of CazicThule","0","Classic","-288.00","187.00","-289.88","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"#a_Thul_Tae_Ew_High_Priest","Yes","","cazicthule","Accursed Temple of CazicThule","0","Classic","590.00","1020.00","-94.13","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"#Ikpug_Giblod","Yes",\N,"cazicthule","Accursed Temple of CazicThule","0","Classic","-362.00","869.50","-7.30","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Gimlik_Cogboggle","No","","cazicthule","Accursed Temple of CazicThule","0","Classic","-469.00","254.00","18.63","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Bealya_Tanilsuia","No","","commons","West Commonlands","0","Classic","2627.00","-462.00","-49.88","No","7","Gates of Discord","-1","Not specified / no maximum"
"Brizzenoth_Scyth","No","","commons","West Commonlands","0","Classic","2284.50","43.40","-50.70","No","9","Dragons of Norrath","-1","Not specified / no maximum"
"Innkeep_Olissa","No","","commons","West Commonlands","0","Classic","2714.00","-384.00","-51.38","Yes","0","Classic","-1","Not specified / no maximum"
"Innkeep_Redthorn","No","","commons","West Commonlands","0","Classic","2763.00","-401.00","-51.38","Yes","0","Classic","-1","Not specified / no maximum"
"Innkeep_Roster","No","","commons","West Commonlands","0","Classic","452.00","-149.00","-48.13","Yes","0","Classic","-1","Not specified / no maximum"
"Innkeep_Seke","No","","commons","West Commonlands","0","Classic","465.88","-103.88","-48.13","Yes","0","Classic","-1","Not specified / no maximum"
"Jahsohn_Aksot","No","","commons","West Commonlands","0","Classic","3216.00","1067.88","-46.80","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Kizdean_Gix","No","","commons","West Commonlands","0","Classic","262.00","-162.00","-51.88","No","0","Classic","-1","Not specified / no maximum"
"Maula_Fishcatcher","No","","commons","West Commonlands","0","Classic","2408.88","405.00","-47.25","Yes","0","Classic","-1","Not specified / no maximum"
"Modren_Fishcatcher","No","","commons","West Commonlands","0","Classic","2446.75","352.00","-56.75","No","0","Classic","-1","Not specified / no maximum"
"Noresa_Sparkle","No","","commons","West Commonlands","0","Classic","267.00","-701.00","-50.63","Yes","0","Classic","-1","Not specified / no maximum"
"Opal_Woodchopper","No","","commons","West Commonlands","0","Classic","2576.00","-515.00","-49.00","Yes","0","Classic","-1","Not specified / no maximum"
"orc_legionnaire","No","","commons","West Commonlands","0","Classic","2451.00","1023.88","-47.63","No","0","Classic","-1","Not specified / no maximum"
"Parus_the_Strong","No","","commons","West Commonlands","0","Classic","534.00","-279.00","-48.13","Yes","0","Classic","-1","Not specified / no maximum"
"Peron_ThreadSpinner","No","","commons","West Commonlands","0","Classic","2666.00","-400.00","-51.38","Yes","0","Classic","-1","Not specified / no maximum"
"Ranon_Strongarm","No","","commons","West Commonlands","0","Classic","2827.00","-463.00","-48.13","Yes","0","Classic","-1","Not specified / no maximum"
"Ranvigoz_Tonsmith","No","","commons","West Commonlands","0","Classic","498.00","-173.88","-52.50","No","0","Classic","-1","Not specified / no maximum"
"Ruby_Boxcrafter","No","","commons","West Commonlands","0","Classic","591.75","-212.13","-48.63","Yes","0","Classic","-1","Not specified / no maximum"
"Sasha_the_Seer","No",\N,"commons","West Commonlands","0","Classic","2396.37","-51.25","-55.10","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Simon_Aldicott","No","","commons","West Commonlands","0","Classic","2906.00","268.00","-51.25","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Skipynn_Stoneheart","No","","commons","West Commonlands","0","Classic","2781.58","-304.25","-63.57","No","0","Classic","-1","Not specified / no maximum"
"Slea_Pinewhisper","No","","commons","West Commonlands","0","Classic","1383.88","450.00","-51.25","Yes","0","Classic","-1","Not specified / no maximum"
"Sorsha_Hobbitfriend","No","","commons","West Commonlands","0","Classic","468.00","-196.00","-48.13","Yes","0","Classic","-1","Not specified / no maximum"
"Timtok_Tonsmith","No","","commons","West Commonlands","0","Classic","493.00","-166.00","-52.50","No","0","Classic","-1","Not specified / no maximum"
"Wallin_Slyfoot","No","","commons","West Commonlands","0","Classic","3371.00","185.88","-52.75","No","0","Classic","-1","Not specified / no maximum"
"#Orc_Messenger","Yes","","crushbone","Crushbone","0","Classic","153.00","154.00","19.00","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Orc_Scoutsman","No","","crushbone","Crushbone","0","Classic","718.00","-91.00","-28.00","No","0","Classic","-1","Not specified / no maximum"
"Orc_Warden","No","","crushbone","Crushbone","0","Classic","435.00","107.00","-12.50","No","0","Classic","-1","Not specified / no maximum"
"royal_guard","No","","crushbone","Crushbone","0","Classic","-31.00","102.00","33.00","No","0","Classic","-1","Not specified / no maximum"
"#Izera_N`Kar","Yes","","eastkarana","Eastern Plains of Karana","0","Classic","237.92","-522.43","1.95","No","0","Classic","-1","Not specified / no maximum"
"#Sir_Gregon_Sulltor","Yes","","eastkarana","Eastern Plains of Karana","0","Classic","-1590.00","-3036.00","3.60","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Althele","No","","eastkarana","Eastern Plains of Karana","0","Classic","-1593.00","-3658.00","-16.88","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Balthazar","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2722.00","1328.00","9.88","Yes","0","Classic","-1","Not specified / no maximum"
"Bradly","No","","eastkarana","Eastern Plains of Karana","0","Classic","-99.00","-856.00","17.63","Yes","0","Classic","-1","Not specified / no maximum"
"Brettaru_Tyco","No","","eastkarana","Eastern Plains of Karana","0","Classic","-1218.00","-2435.00","5.50","No","8","Omens of War","-1","Not specified / no maximum"
"Broon","No","","eastkarana","Eastern Plains of Karana","0","Classic","885.00","1132.00","-69.88","No","0","Classic","-1","Not specified / no maximum"
"Bryan","No","","eastkarana","Eastern Plains of Karana","0","Classic","-12.00","-886.00","14.00","Yes","0","Classic","-1","Not specified / no maximum"
"Brynnsu_Frostreaver","No",\N,"eastkarana","Eastern Plains of Karana","0","Classic","898.00","505.00","-64.12","No","8","Omens of War","-1","Not specified / no maximum"
"Burah_Mucktail","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2468.50","-990.75","39.75","No","0","Classic","-1","Not specified / no maximum"
"Chief_SaNre`Rexsa","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2392.00","-1029.00","42.00","No","0","Classic","-1","Not specified / no maximum"
"Drevlon_Knacknabber","No","","eastkarana","Eastern Plains of Karana","0","Classic","-1423.26","-2701.19","13.85","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Fang","No","","eastkarana","Eastern Plains of Karana","0","Classic","-1586.00","-3658.00","-18.25","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Felodius_Sworddancer","No","","eastkarana","Eastern Plains of Karana","0","Classic","-4225.88","-1242.25","59.13","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Ganelorn_Oast","No","","eastkarana","Eastern Plains of Karana","0","Classic","-1784.88","-3459.00","3.13","No","0","Classic","-1","Not specified / no maximum"
"Iago","No","","eastkarana","Eastern Plains of Karana","0","Classic","-134.00","-695.00","3.75","Yes","0","Classic","-1","Not specified / no maximum"
"Julie","No","","eastkarana","Eastern Plains of Karana","0","Classic","-137.00","-891.00","14.28","Yes","0","Classic","-1","Not specified / no maximum"
"Lucetta","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2757.00","1306.00","9.88","Yes","0","Classic","-1","Not specified / no maximum"
"Merchant_Silvia","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2503.00","1309.00","10.50","Yes","0","Classic","-1","Not specified / no maximum"
"Nella_Taraiss","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2242.00","-3486.00","5.00","No","8","Omens of War","-1","Not specified / no maximum"
"Paulina","No","","eastkarana","Eastern Plains of Karana","0","Classic","-194.00","-731.88","9.00","Yes","0","Classic","-1","Not specified / no maximum"
"Sharna","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2399.00","-3790.00","-43.00","Yes","0","Classic","-1","Not specified / no maximum"
"Sir_Morgan","No","","eastkarana","Eastern Plains of Karana","0","Classic","202.00","-13.88","4.00","No","0","Classic","-1","Not specified / no maximum"
"Sorn","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2634.00","1198.00","8.25","Yes","0","Classic","-1","Not specified / no maximum"
"Squire_Wimbley","No","","eastkarana","Eastern Plains of Karana","0","Classic","220.45","-16.83","3.61","No","0","Classic","-1","Not specified / no maximum"
"Stace","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2644.88","1227.88","8.25","Yes","0","Classic","-1","Not specified / no maximum"
"Tallus_Holton","No","","eastkarana","Eastern Plains of Karana","0","Classic","-647.00","1528.00","3.75","No","0","Classic","-1","Not specified / no maximum"
"Tanrak","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2677.00","1529.00","4.88","Yes","0","Classic","-1","Not specified / no maximum"
"Tenal_Redblade","No","","eastkarana","Eastern Plains of Karana","0","Classic","-7523.63","-3225.25","3.75","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Theoris_Bladespur","No","","eastkarana","Eastern Plains of Karana","0","Classic","-2207.88","-1888.00","219.40","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Tholris","No","","eastkarana","Eastern Plains of Karana","0","Classic","-1598.00","-3662.00","-18.75","No","1","Ruins of Kunark","-1","Not specified / no maximum"
